unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1654704000000,2022-06-08 16:00:00,ETH/GBP,1445.49000000,1450.91000000,1425.23000000,1431.63000000,130.09750000,186776.14455100,351
1654700400000,2022-06-08 15:00:00,ETH/GBP,1433.97000000,1451.84000000,1433.90000000,1445.21000000,271.24280000,391962.98306500,435
1654696800000,2022-06-08 14:00:00,ETH/GBP,1453.46000000,1455.70000000,1433.36000000,1433.45000000,260.79180000,376738.02290200,504
1654693200000,2022-06-08 13:00:00,ETH/GBP,1428.75000000,1465.96000000,1426.69000000,1452.65000000,508.80340000,737279.81688900,697
1654689600000,2022-06-08 12:00:00,ETH/GBP,1437.66000000,1441.22000000,1423.69000000,1429.91000000,155.45270000,222519.82218400,319
1654686000000,2022-06-08 11:00:00,ETH/GBP,1439.33000000,1443.89000000,1436.85000000,1440.44000000,52.29310000,75344.75868400,154
1654682400000,2022-06-08 10:00:00,ETH/GBP,1448.97000000,1448.97000000,1438.73000000,1441.48000000,144.40420000,208600.11477900,223
1654678800000,2022-06-08 09:00:00,ETH/GBP,1443.56000000,1447.83000000,1433.85000000,1447.83000000,268.28930000,386369.52012600,420
1654675200000,2022-06-08 08:00:00,ETH/GBP,1439.18000000,1445.67000000,1431.26000000,1442.38000000,147.98400000,212944.34144400,277
1654671600000,2022-06-08 07:00:00,ETH/GBP,1436.26000000,1444.44000000,1424.00000000,1440.03000000,279.89430000,401665.45871100,421
1654668000000,2022-06-08 06:00:00,ETH/GBP,1441.29000000,1444.29000000,1429.57000000,1436.48000000,188.20840000,270348.52583500,350
1654664400000,2022-06-08 05:00:00,ETH/GBP,1421.78000000,1444.33000000,1421.78000000,1441.33000000,113.87280000,163313.00879500,251
1654660800000,2022-06-08 04:00:00,ETH/GBP,1415.51000000,1429.21000000,1407.94000000,1422.82000000,196.09690000,278214.18199300,376
1654657200000,2022-06-08 03:00:00,ETH/GBP,1452.21000000,1452.21000000,1404.23000000,1414.50000000,358.91940000,509225.67066700,644
1654653600000,2022-06-08 02:00:00,ETH/GBP,1446.09000000,1457.94000000,1445.30000000,1451.26000000,148.69580000,215988.24710300,259
1654650000000,2022-06-08 01:00:00,ETH/GBP,1441.13000000,1451.83000000,1422.65000000,1446.36000000,139.86470000,201198.64344100,311
1654646400000,2022-06-08 00:00:00,ETH/GBP,1439.49000000,1450.84000000,1437.93000000,1442.15000000,169.55200000,244558.21633000,309
1654642800000,2022-06-07 23:00:00,ETH/GBP,1435.44000000,1453.13000000,1416.00000000,1438.99000000,376.51250000,539045.39492300,602
1654639200000,2022-06-07 22:00:00,ETH/GBP,1461.30000000,1466.58000000,1393.23000000,1434.62000000,516.28580000,737142.63743600,824
1654635600000,2022-06-07 21:00:00,ETH/GBP,1464.45000000,1466.92000000,1454.86000000,1461.47000000,63.81940000,93344.89958700,181
1654632000000,2022-06-07 20:00:00,ETH/GBP,1465.51000000,1482.99000000,1459.27000000,1465.05000000,229.16120000,336925.61386800,527
1654628400000,2022-06-07 19:00:00,ETH/GBP,1436.46000000,1487.32000000,1435.80000000,1462.76000000,275.68430000,402542.64946700,585
1654624800000,2022-06-07 18:00:00,ETH/GBP,1417.52000000,1438.47000000,1415.41000000,1436.30000000,445.47830000,637446.06522100,717
1654621200000,2022-06-07 17:00:00,ETH/GBP,1415.43000000,1421.43000000,1413.31000000,1417.20000000,334.14170000,473677.08771400,501
1654617600000,2022-06-07 16:00:00,ETH/GBP,1415.40000000,1418.05000000,1405.06000000,1417.06000000,311.28800000,439449.53846400,484
1654614000000,2022-06-07 15:00:00,ETH/GBP,1419.18000000,1422.53000000,1411.43000000,1417.26000000,279.34330000,395454.63860700,407
1654610400000,2022-06-07 14:00:00,ETH/GBP,1406.11000000,1427.24000000,1403.78000000,1418.32000000,344.09270000,488121.18109200,579
1654606800000,2022-06-07 13:00:00,ETH/GBP,1401.29000000,1415.06000000,1398.72000000,1406.24000000,513.43730000,722129.23375500,856
1654603200000,2022-06-07 12:00:00,ETH/GBP,1403.51000000,1405.85000000,1389.22000000,1402.29000000,315.47300000,441191.09239800,675
1654599600000,2022-06-07 11:00:00,ETH/GBP,1412.44000000,1413.72000000,1398.00000000,1403.76000000,219.35370000,307933.34103900,465
1654596000000,2022-06-07 10:00:00,ETH/GBP,1410.47000000,1415.98000000,1407.21000000,1412.56000000,203.28120000,286998.02838700,423
1654592400000,2022-06-07 09:00:00,ETH/GBP,1417.46000000,1417.46000000,1409.93000000,1410.64000000,111.99260000,158143.88980700,291
1654588800000,2022-06-07 08:00:00,ETH/GBP,1412.51000000,1419.80000000,1407.51000000,1417.00000000,374.22990000,528490.50901000,655
1654585200000,2022-06-07 07:00:00,ETH/GBP,1408.15000000,1414.05000000,1405.84000000,1413.03000000,240.75970000,339262.78337100,410
1654581600000,2022-06-07 06:00:00,ETH/GBP,1409.14000000,1413.50000000,1405.60000000,1407.91000000,223.66170000,315179.49424200,555
1654578000000,2022-06-07 05:00:00,ETH/GBP,1403.60000000,1414.75000000,1401.97000000,1408.48000000,120.96170000,170197.90270800,336
1654574400000,2022-06-07 04:00:00,ETH/GBP,1403.92000000,1406.62000000,1397.77000000,1404.03000000,202.21520000,283588.47443400,442
1654570800000,2022-06-07 03:00:00,ETH/GBP,1391.64000000,1407.84000000,1390.17000000,1405.70000000,241.87940000,338931.20537600,438
1654567200000,2022-06-07 02:00:00,ETH/GBP,1391.81000000,1394.34000000,1381.24000000,1392.44000000,290.83950000,403264.96372100,474
1654563600000,2022-06-07 01:00:00,ETH/GBP,1402.77000000,1414.23000000,1380.62000000,1394.12000000,275.77500000,386121.65949100,429
1654560000000,2022-06-07 00:00:00,ETH/GBP,1481.90000000,1485.79000000,1398.70000000,1404.43000000,599.62980000,854597.28386900,1060
1654556400000,2022-06-06 23:00:00,ETH/GBP,1479.93000000,1486.32000000,1479.60000000,1484.69000000,58.60810000,86898.72247600,171
1654552800000,2022-06-06 22:00:00,ETH/GBP,1493.53000000,1496.23000000,1477.98000000,1480.38000000,56.81340000,84421.68120500,119
1654549200000,2022-06-06 21:00:00,ETH/GBP,1485.48000000,1496.73000000,1484.89000000,1495.26000000,73.08260000,109037.28732600,204
1654545600000,2022-06-06 20:00:00,ETH/GBP,1485.57000000,1488.79000000,1474.06000000,1485.12000000,140.49500000,208387.50383000,316
1654542000000,2022-06-06 19:00:00,ETH/GBP,1483.99000000,1488.04000000,1478.14000000,1486.54000000,141.58850000,209975.29632900,358
1654538400000,2022-06-06 18:00:00,ETH/GBP,1478.49000000,1488.76000000,1475.26000000,1484.63000000,185.65360000,275328.18828300,355
1654534800000,2022-06-06 17:00:00,ETH/GBP,1480.67000000,1481.92000000,1470.06000000,1478.10000000,229.21610000,338431.42066400,443
1654531200000,2022-06-06 16:00:00,ETH/GBP,1502.94000000,1502.94000000,1475.57000000,1480.76000000,237.05030000,351960.21366200,473
1654527600000,2022-06-06 15:00:00,ETH/GBP,1506.97000000,1508.27000000,1488.26000000,1503.77000000,395.50980000,592948.15750000,741
1654524000000,2022-06-06 14:00:00,ETH/GBP,1517.54000000,1523.60000000,1503.09000000,1506.71000000,304.70660000,462079.05828600,602
1654520400000,2022-06-06 13:00:00,ETH/GBP,1518.99000000,1524.33000000,1508.38000000,1517.02000000,207.56540000,314757.45469700,481
1654516800000,2022-06-06 12:00:00,ETH/GBP,1518.70000000,1528.23000000,1517.23000000,1519.90000000,223.84360000,340506.49818000,421
1654513200000,2022-06-06 11:00:00,ETH/GBP,1518.29000000,1523.34000000,1513.89000000,1518.10000000,187.44810000,284704.89477600,424
1654509600000,2022-06-06 10:00:00,ETH/GBP,1519.53000000,1524.07000000,1515.77000000,1518.53000000,118.83720000,180559.49773100,365
1654506000000,2022-06-06 09:00:00,ETH/GBP,1515.00000000,1521.22000000,1508.68000000,1520.39000000,194.18530000,293936.08716900,501
1654502400000,2022-06-06 08:00:00,ETH/GBP,1507.19000000,1514.68000000,1504.03000000,1513.94000000,280.92970000,424323.86755500,624
1654498800000,2022-06-06 07:00:00,ETH/GBP,1504.30000000,1511.01000000,1502.32000000,1508.66000000,200.06890000,301580.31292500,500
1654495200000,2022-06-06 06:00:00,ETH/GBP,1495.14000000,1508.93000000,1492.99000000,1503.42000000,206.92630000,310228.65976700,450
1654491600000,2022-06-06 05:00:00,ETH/GBP,1505.65000000,1508.59000000,1493.00000000,1494.83000000,90.22510000,135284.74216900,257
1654488000000,2022-06-06 04:00:00,ETH/GBP,1501.67000000,1505.80000000,1499.42000000,1503.47000000,72.69800000,109222.86450500,233
1654484400000,2022-06-06 03:00:00,ETH/GBP,1495.11000000,1506.66000000,1493.90000000,1501.64000000,121.83220000,182642.32332600,360
1654480800000,2022-06-06 02:00:00,ETH/GBP,1494.20000000,1496.38000000,1485.96000000,1493.55000000,53.05590000,79167.27652200,226
1654477200000,2022-06-06 01:00:00,ETH/GBP,1470.92000000,1497.64000000,1470.49000000,1491.21000000,150.18020000,222893.46891800,395
1654473600000,2022-06-06 00:00:00,ETH/GBP,1444.99000000,1475.16000000,1444.34000000,1470.07000000,93.08330000,136415.67770200,247
1654470000000,2022-06-05 23:00:00,ETH/GBP,1453.26000000,1455.31000000,1443.05000000,1444.81000000,48.36130000,69957.52029300,128
1654466400000,2022-06-05 22:00:00,ETH/GBP,1453.13000000,1457.41000000,1444.43000000,1451.56000000,72.07500000,104800.96744200,152
1654462800000,2022-06-05 21:00:00,ETH/GBP,1449.22000000,1451.18000000,1443.26000000,1449.50000000,71.82080000,103896.90666800,252
1654459200000,2022-06-05 20:00:00,ETH/GBP,1459.24000000,1462.02000000,1448.85000000,1448.85000000,105.43900000,153840.22394900,302
1654455600000,2022-06-05 19:00:00,ETH/GBP,1454.36000000,1459.70000000,1452.41000000,1457.26000000,50.63450000,73630.09541600,184
1654452000000,2022-06-05 18:00:00,ETH/GBP,1461.77000000,1462.86000000,1453.71000000,1453.71000000,34.77000000,50670.74008100,116
1654448400000,2022-06-05 17:00:00,ETH/GBP,1440.18000000,1462.46000000,1439.46000000,1459.16000000,66.54090000,96827.70885700,201
1654444800000,2022-06-05 16:00:00,ETH/GBP,1449.60000000,1460.09000000,1437.36000000,1439.30000000,148.60890000,215533.47410900,359
1654441200000,2022-06-05 15:00:00,ETH/GBP,1437.80000000,1450.15000000,1436.01000000,1449.04000000,74.25010000,107085.46577100,259
1654437600000,2022-06-05 14:00:00,ETH/GBP,1427.49000000,1439.03000000,1425.34000000,1436.77000000,37.56960000,53767.99027000,125
1654434000000,2022-06-05 13:00:00,ETH/GBP,1435.64000000,1435.64000000,1426.71000000,1426.97000000,19.59650000,28044.52912200,99
1654430400000,2022-06-05 12:00:00,ETH/GBP,1431.74000000,1435.37000000,1428.39000000,1433.39000000,35.57530000,50939.16375300,135
1654426800000,2022-06-05 11:00:00,ETH/GBP,1426.13000000,1432.19000000,1422.55000000,1431.32000000,25.48680000,36368.37820800,122
1654423200000,2022-06-05 10:00:00,ETH/GBP,1424.87000000,1429.59000000,1422.78000000,1426.23000000,36.15320000,51557.38820200,176
1654419600000,2022-06-05 09:00:00,ETH/GBP,1430.90000000,1430.90000000,1419.16000000,1425.45000000,74.13080000,105626.46655900,270
1654416000000,2022-06-05 08:00:00,ETH/GBP,1428.98000000,1436.18000000,1428.98000000,1430.92000000,49.00320000,70232.15982200,120
1654412400000,2022-06-05 07:00:00,ETH/GBP,1431.10000000,1436.92000000,1428.61000000,1428.61000000,23.65320000,33944.45783900,108
1654408800000,2022-06-05 06:00:00,ETH/GBP,1437.86000000,1437.86000000,1430.70000000,1433.64000000,84.80710000,121687.98122200,103
1654405200000,2022-06-05 05:00:00,ETH/GBP,1432.00000000,1439.08000000,1431.93000000,1437.57000000,19.18650000,27560.48628300,79
1654401600000,2022-06-05 04:00:00,ETH/GBP,1434.59000000,1434.80000000,1429.19000000,1432.33000000,26.16830000,37480.17428600,126
1654398000000,2022-06-05 03:00:00,ETH/GBP,1435.50000000,1437.31000000,1432.57000000,1434.37000000,24.18880000,34691.82105100,91
1654394400000,2022-06-05 02:00:00,ETH/GBP,1429.59000000,1436.40000000,1428.07000000,1435.68000000,14.23480000,20392.83012800,61
1654390800000,2022-06-05 01:00:00,ETH/GBP,1438.45000000,1438.45000000,1430.00000000,1430.07000000,28.48760000,40866.51812200,124
1654387200000,2022-06-05 00:00:00,ETH/GBP,1444.04000000,1448.24000000,1438.01000000,1438.01000000,89.40290000,129122.46879300,176
1654383600000,2022-06-04 23:00:00,ETH/GBP,1438.87000000,1443.54000000,1436.24000000,1443.42000000,43.23840000,62238.42980700,118
1654380000000,2022-06-04 22:00:00,ETH/GBP,1433.16000000,1452.39000000,1431.24000000,1440.30000000,131.64700000,189672.89744100,206
1654376400000,2022-06-04 21:00:00,ETH/GBP,1423.57000000,1430.98000000,1420.73000000,1430.98000000,55.67320000,79316.79892300,149
1654372800000,2022-06-04 20:00:00,ETH/GBP,1417.98000000,1422.58000000,1417.42000000,1422.54000000,36.24950000,51481.14628800,130
1654369200000,2022-06-04 19:00:00,ETH/GBP,1423.44000000,1425.03000000,1417.43000000,1418.57000000,50.55030000,71832.62125000,179
1654365600000,2022-06-04 18:00:00,ETH/GBP,1421.37000000,1426.38000000,1421.37000000,1423.93000000,23.68560000,33725.75940600,97
1654362000000,2022-06-04 17:00:00,ETH/GBP,1419.42000000,1423.07000000,1414.83000000,1420.82000000,64.21820000,91131.92571500,188
1654358400000,2022-06-04 16:00:00,ETH/GBP,1423.79000000,1424.06000000,1419.00000000,1419.50000000,44.91850000,63850.10803700,160
1654354800000,2022-06-04 15:00:00,ETH/GBP,1422.93000000,1426.57000000,1420.42000000,1422.79000000,40.97660000,58327.92668500,186
1654351200000,2022-06-04 14:00:00,ETH/GBP,1413.70000000,1431.75000000,1408.06000000,1422.19000000,81.38440000,115559.06140900,253
1654347600000,2022-06-04 13:00:00,ETH/GBP,1407.59000000,1415.33000000,1407.59000000,1414.05000000,67.37960000,95194.74885200,195
1654344000000,2022-06-04 12:00:00,ETH/GBP,1415.36000000,1417.44000000,1406.59000000,1408.09000000,101.97580000,143995.84627300,265
1654340400000,2022-06-04 11:00:00,ETH/GBP,1419.71000000,1419.93000000,1412.43000000,1416.47000000,42.42130000,60078.46566500,169
1654336800000,2022-06-04 10:00:00,ETH/GBP,1420.53000000,1423.03000000,1417.44000000,1418.71000000,52.11850000,74036.25253100,161
1654333200000,2022-06-04 09:00:00,ETH/GBP,1421.00000000,1422.28000000,1416.92000000,1420.01000000,30.48580000,43270.16582800,136
1654329600000,2022-06-04 08:00:00,ETH/GBP,1416.03000000,1422.60000000,1413.32000000,1420.67000000,61.43960000,87171.16086700,180
1654326000000,2022-06-04 07:00:00,ETH/GBP,1416.67000000,1416.72000000,1412.53000000,1415.59000000,31.28630000,44237.72846500,104
1654322400000,2022-06-04 06:00:00,ETH/GBP,1414.61000000,1420.02000000,1414.25000000,1417.23000000,11.77640000,16686.44950600,61
1654318800000,2022-06-04 05:00:00,ETH/GBP,1415.48000000,1416.50000000,1413.28000000,1415.32000000,11.34460000,16054.09845100,53
1654315200000,2022-06-04 04:00:00,ETH/GBP,1402.68000000,1416.35000000,1402.68000000,1415.15000000,26.91460000,38019.01270400,74
1654311600000,2022-06-04 03:00:00,ETH/GBP,1403.43000000,1407.07000000,1403.17000000,1403.17000000,21.72890000,30539.14606600,71
1654308000000,2022-06-04 02:00:00,ETH/GBP,1408.23000000,1409.84000000,1399.70000000,1402.93000000,52.55040000,73709.81318100,136
1654304400000,2022-06-04 01:00:00,ETH/GBP,1421.12000000,1421.63000000,1408.00000000,1408.55000000,48.47720000,68459.22929800,153
1654300800000,2022-06-04 00:00:00,ETH/GBP,1420.67000000,1424.04000000,1417.47000000,1419.77000000,22.67290000,32221.14140500,76
1654297200000,2022-06-03 23:00:00,ETH/GBP,1426.26000000,1426.98000000,1416.99000000,1419.76000000,41.68270000,59276.44429200,144
1654293600000,2022-06-03 22:00:00,ETH/GBP,1431.52000000,1436.38000000,1423.35000000,1425.48000000,70.42290000,100739.99529600,163
1654290000000,2022-06-03 21:00:00,ETH/GBP,1408.63000000,1434.63000000,1408.03000000,1431.95000000,59.26980000,84282.51792600,149
1654286400000,2022-06-03 20:00:00,ETH/GBP,1400.35000000,1412.00000000,1400.28000000,1408.58000000,112.41910000,158273.85080800,290
1654282800000,2022-06-03 19:00:00,ETH/GBP,1400.19000000,1403.79000000,1396.45000000,1400.48000000,46.80910000,65607.46731200,142
1654279200000,2022-06-03 18:00:00,ETH/GBP,1397.94000000,1403.29000000,1394.03000000,1398.66000000,69.23200000,96840.26175300,205
1654275600000,2022-06-03 17:00:00,ETH/GBP,1407.98000000,1411.52000000,1397.97000000,1401.39000000,121.43580000,170436.26181500,234
1654272000000,2022-06-03 16:00:00,ETH/GBP,1411.50000000,1412.70000000,1400.00000000,1408.34000000,164.13400000,230814.80979600,354
1654268400000,2022-06-03 15:00:00,ETH/GBP,1409.85000000,1417.40000000,1402.45000000,1410.32000000,104.57380000,147301.43820000,314
1654264800000,2022-06-03 14:00:00,ETH/GBP,1406.93000000,1412.74000000,1395.01000000,1412.17000000,335.54060000,471127.01936200,635
1654261200000,2022-06-03 13:00:00,ETH/GBP,1392.93000000,1409.11000000,1389.60000000,1407.15000000,499.97480000,699614.26328200,832
1654257600000,2022-06-03 12:00:00,ETH/GBP,1403.24000000,1416.54000000,1387.24000000,1393.31000000,636.35930000,894432.50109100,1065
1654254000000,2022-06-03 11:00:00,ETH/GBP,1402.97000000,1412.43000000,1395.73000000,1402.66000000,136.52290000,191633.08377300,382
1654250400000,2022-06-03 10:00:00,ETH/GBP,1429.47000000,1431.32000000,1398.36000000,1402.80000000,301.15810000,424058.47897400,664
1654246800000,2022-06-03 09:00:00,ETH/GBP,1439.29000000,1440.92000000,1423.43000000,1428.92000000,111.06590000,158891.57157200,304
1654243200000,2022-06-03 08:00:00,ETH/GBP,1441.13000000,1446.92000000,1436.46000000,1438.84000000,84.21570000,121443.53733700,207
1654239600000,2022-06-03 07:00:00,ETH/GBP,1443.50000000,1447.04000000,1436.99000000,1442.00000000,127.06790000,183247.60207000,324
1654236000000,2022-06-03 06:00:00,ETH/GBP,1452.05000000,1453.52000000,1440.74000000,1442.00000000,32.65430000,47258.46497600,166
1654232400000,2022-06-03 05:00:00,ETH/GBP,1445.93000000,1454.53000000,1445.19000000,1452.24000000,36.48500000,52887.04327000,216
1654228800000,2022-06-03 04:00:00,ETH/GBP,1454.11000000,1454.18000000,1445.29000000,1445.40000000,32.09030000,46529.40940900,93
1654225200000,2022-06-03 03:00:00,ETH/GBP,1455.79000000,1456.59000000,1452.79000000,1452.92000000,37.14640000,54048.81042600,103
1654221600000,2022-06-03 02:00:00,ETH/GBP,1464.68000000,1464.68000000,1456.06000000,1456.06000000,63.21180000,92207.64666500,166
1654218000000,2022-06-03 01:00:00,ETH/GBP,1451.48000000,1465.52000000,1450.53000000,1461.87000000,76.47060000,111446.14850400,210
1654214400000,2022-06-03 00:00:00,ETH/GBP,1459.11000000,1459.54000000,1449.00000000,1451.14000000,71.69310000,104423.08144500,160
1654210800000,2022-06-02 23:00:00,ETH/GBP,1459.38000000,1467.44000000,1456.37000000,1457.90000000,76.70570000,112003.43333100,198
1654207200000,2022-06-02 22:00:00,ETH/GBP,1453.81000000,1471.92000000,1451.22000000,1459.38000000,103.93650000,152078.62810500,153
1654203600000,2022-06-02 21:00:00,ETH/GBP,1450.53000000,1456.52000000,1449.47000000,1454.24000000,43.21510000,62800.77774400,112
1654200000000,2022-06-02 20:00:00,ETH/GBP,1448.84000000,1455.22000000,1447.81000000,1450.74000000,37.98380000,55162.02052000,133
1654196400000,2022-06-02 19:00:00,ETH/GBP,1437.43000000,1448.94000000,1433.76000000,1448.49000000,102.07430000,146987.22471500,251
1654192800000,2022-06-02 18:00:00,ETH/GBP,1446.11000000,1453.36000000,1433.86000000,1438.01000000,207.21660000,299150.45785500,455
1654189200000,2022-06-02 17:00:00,ETH/GBP,1451.37000000,1456.31000000,1442.11000000,1444.97000000,241.74200000,349918.29538500,539
1654185600000,2022-06-02 16:00:00,ETH/GBP,1447.63000000,1457.48000000,1442.39000000,1450.70000000,205.05560000,297241.16687400,467
1654182000000,2022-06-02 15:00:00,ETH/GBP,1438.59000000,1456.62000000,1438.09000000,1447.01000000,220.77970000,319704.99356700,452
1654178400000,2022-06-02 14:00:00,ETH/GBP,1435.65000000,1448.64000000,1423.89000000,1439.05000000,771.92770000,1107583.06409100,1268
1654174800000,2022-06-02 13:00:00,ETH/GBP,1455.53000000,1457.09000000,1421.07000000,1435.67000000,401.35960000,576648.71707200,853
1654171200000,2022-06-02 12:00:00,ETH/GBP,1465.96000000,1465.96000000,1453.66000000,1454.69000000,187.77340000,273825.41329200,431
1654167600000,2022-06-02 11:00:00,ETH/GBP,1457.53000000,1468.35000000,1452.30000000,1465.24000000,161.63810000,235768.19498800,375
1654164000000,2022-06-02 10:00:00,ETH/GBP,1451.04000000,1465.97000000,1446.16000000,1458.06000000,172.87460000,251179.33142600,347
1654160400000,2022-06-02 09:00:00,ETH/GBP,1452.61000000,1458.97000000,1445.82000000,1451.04000000,159.00930000,231452.30727200,375
1654156800000,2022-06-02 08:00:00,ETH/GBP,1457.64000000,1463.09000000,1453.28000000,1453.28000000,236.31020000,344669.83429900,530
1654153200000,2022-06-02 07:00:00,ETH/GBP,1458.08000000,1465.97000000,1452.64000000,1456.67000000,261.96170000,381967.81755300,560
1654149600000,2022-06-02 06:00:00,ETH/GBP,1460.21000000,1460.55000000,1449.24000000,1457.66000000,226.36390000,329250.03934800,467
1654146000000,2022-06-02 05:00:00,ETH/GBP,1453.99000000,1461.19000000,1446.31000000,1459.96000000,132.26070000,192663.71702100,273
1654142400000,2022-06-02 04:00:00,ETH/GBP,1454.44000000,1455.63000000,1443.70000000,1454.21000000,49.97910000,72541.65063500,151
1654138800000,2022-06-02 03:00:00,ETH/GBP,1465.91000000,1468.89000000,1450.25000000,1453.64000000,87.04870000,127172.46697200,193
1654135200000,2022-06-02 02:00:00,ETH/GBP,1461.85000000,1469.77000000,1459.40000000,1466.16000000,72.72940000,106613.92522000,167
1654131600000,2022-06-02 01:00:00,ETH/GBP,1454.36000000,1469.12000000,1451.38000000,1462.58000000,81.35460000,118725.12232100,219
1654128000000,2022-06-02 00:00:00,ETH/GBP,1454.42000000,1461.55000000,1446.04000000,1454.45000000,326.24090000,474171.73981700,582
1654124400000,2022-06-01 23:00:00,ETH/GBP,1454.98000000,1476.16000000,1454.52000000,1455.79000000,117.71600000,172846.41128700,268
1654120800000,2022-06-01 22:00:00,ETH/GBP,1439.17000000,1457.61000000,1437.19000000,1455.97000000,63.62260000,92191.64947100,158
1654117200000,2022-06-01 21:00:00,ETH/GBP,1435.40000000,1447.17000000,1434.08000000,1441.17000000,82.49230000,118899.07796400,241
1654113600000,2022-06-01 20:00:00,ETH/GBP,1457.72000000,1460.21000000,1411.59000000,1435.64000000,897.42290000,1282385.88800900,1005
1654110000000,2022-06-01 19:00:00,ETH/GBP,1455.08000000,1463.12000000,1446.38000000,1457.28000000,244.60530000,355731.45856000,527
1654106400000,2022-06-01 18:00:00,ETH/GBP,1477.05000000,1483.01000000,1452.68000000,1455.31000000,245.12060000,361215.90981000,653
1654102800000,2022-06-01 17:00:00,ETH/GBP,1486.41000000,1487.71000000,1463.00000000,1477.13000000,204.52140000,301496.78971200,487
1654099200000,2022-06-01 16:00:00,ETH/GBP,1505.66000000,1505.66000000,1482.19000000,1486.78000000,336.65050000,501589.36459900,849
1654095600000,2022-06-01 15:00:00,ETH/GBP,1527.15000000,1530.81000000,1503.67000000,1505.76000000,615.89560000,933592.44702700,1037
1654092000000,2022-06-01 14:00:00,ETH/GBP,1566.19000000,1570.20000000,1514.30000000,1527.61000000,472.67450000,727719.18246300,1013
1654088400000,2022-06-01 13:00:00,ETH/GBP,1552.93000000,1569.70000000,1546.55000000,1567.12000000,506.69800000,790635.63894300,955
1654084800000,2022-06-01 12:00:00,ETH/GBP,1542.80000000,1559.33000000,1535.89000000,1552.59000000,198.83680000,307316.83829100,540
1654081200000,2022-06-01 11:00:00,ETH/GBP,1537.51000000,1544.19000000,1531.55000000,1542.28000000,187.06580000,287849.92530300,463
1654077600000,2022-06-01 10:00:00,ETH/GBP,1544.66000000,1544.66000000,1536.50000000,1538.06000000,176.19490000,271242.65317500,441
1654074000000,2022-06-01 09:00:00,ETH/GBP,1539.43000000,1544.37000000,1536.69000000,1544.10000000,176.30820000,271624.76339900,379
1654070400000,2022-06-01 08:00:00,ETH/GBP,1532.48000000,1541.21000000,1527.85000000,1538.25000000,152.58600000,234323.22016700,310
1654066800000,2022-06-01 07:00:00,ETH/GBP,1539.03000000,1543.07000000,1531.24000000,1532.97000000,62.63390000,96200.83022600,163
1654063200000,2022-06-01 06:00:00,ETH/GBP,1535.34000000,1540.25000000,1535.02000000,1538.00000000,51.71700000,79521.85329100,128
1654059600000,2022-06-01 05:00:00,ETH/GBP,1537.56000000,1539.14000000,1527.43000000,1536.08000000,24.23130000,37194.18840500,81
1654056000000,2022-06-01 04:00:00,ETH/GBP,1533.92000000,1538.84000000,1520.57000000,1537.81000000,175.02050000,267707.06584100,360
1654052400000,2022-06-01 03:00:00,ETH/GBP,1539.83000000,1539.83000000,1530.59000000,1532.84000000,53.98190000,82770.25774800,144
1654048800000,2022-06-01 02:00:00,ETH/GBP,1545.95000000,1546.08000000,1533.20000000,1539.52000000,73.88970000,113618.55147900,204
1654045200000,2022-06-01 01:00:00,ETH/GBP,1549.61000000,1549.61000000,1541.10000000,1545.79000000,79.56410000,122895.76222700,180
1654041600000,2022-06-01 00:00:00,ETH/GBP,1539.79000000,1552.92000000,1531.13000000,1550.56000000,236.25820000,364493.18092800,548
1654038000000,2022-05-31 23:00:00,ETH/GBP,1552.22000000,1553.01000000,1536.48000000,1539.66000000,81.39380000,125832.56037500,256
1654034400000,2022-05-31 22:00:00,ETH/GBP,1542.47000000,1554.00000000,1541.76000000,1552.44000000,110.12430000,170432.68099300,218
1654030800000,2022-05-31 21:00:00,ETH/GBP,1548.21000000,1550.79000000,1542.04000000,1543.81000000,49.17150000,76068.14700700,190
1654027200000,2022-05-31 20:00:00,ETH/GBP,1535.67000000,1549.56000000,1535.00000000,1549.17000000,169.88070000,261787.30047500,361
1654023600000,2022-05-31 19:00:00,ETH/GBP,1534.13000000,1542.96000000,1530.40000000,1535.29000000,212.12750000,325738.86357500,488
1654020000000,2022-05-31 18:00:00,ETH/GBP,1558.37000000,1561.32000000,1525.01000000,1533.69000000,183.53870000,282865.41249300,450
1654016400000,2022-05-31 17:00:00,ETH/GBP,1563.73000000,1569.00000000,1547.67000000,1559.29000000,160.69020000,250529.59476500,402
1654012800000,2022-05-31 16:00:00,ETH/GBP,1573.88000000,1583.81000000,1555.13000000,1564.25000000,476.81080000,747008.27678800,917
1654009200000,2022-05-31 15:00:00,ETH/GBP,1556.92000000,1579.67000000,1543.34000000,1573.68000000,289.90950000,452993.74298300,701
1654005600000,2022-05-31 14:00:00,ETH/GBP,1543.66000000,1560.46000000,1534.91000000,1557.03000000,421.70100000,653377.96620900,778
1654002000000,2022-05-31 13:00:00,ETH/GBP,1565.15000000,1578.24000000,1538.89000000,1542.53000000,442.06110000,687501.78638800,909
1653998400000,2022-05-31 12:00:00,ETH/GBP,1572.79000000,1574.55000000,1559.41000000,1562.81000000,200.56100000,314173.39354900,524
1653994800000,2022-05-31 11:00:00,ETH/GBP,1567.61000000,1576.99000000,1560.42000000,1572.85000000,280.70060000,440856.58448000,609
1653991200000,2022-05-31 10:00:00,ETH/GBP,1558.87000000,1568.05000000,1557.44000000,1567.33000000,209.85730000,328311.12724200,441
